Name,X,Y,Z,ScaleX,ScaleY,ScaleZ,Rotation,ELEV1,ELEV2,DELEV
POINTVOL,60.0,45.0,0.0,5.0,5.0,5.0,0.0,0.0,-1.265,1.265
POINTVOL,60.0,50.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.5919,0.5919
POINTVOL,60.0,55.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0811,-0.0811
POINTVOL,60.0,60.0,0.0,5.0,5.0,5.0,0.0,0.0,0.7542,-0.7542
POINTVOL,60.0,65.0,0.0,5.0,5.0,5.0,0.0,0.0,1.4273,-1.4273
POINTVOL,60.0,70.0,0.0,5.0,5.0,5.0,0.0,0.0,2.1004,-2.1004
POINTVOL,60.0,75.0,0.0,5.0,5.0,5.0,0.0,0.0,2.7735,-2.7735
POINTVOL,60.0,80.0,0.0,5.0,5.0,5.0,0.0,0.0,3.4466,-3.4466
POINTVOL,60.0,85.0,2.4999999999999174,5.0,5.0,5.0,0.0,2.5,4.1197,-1.6197
POINTVOL,60.0,90.0,4.792760330206823,5.0,5.0,5.0,0.0,4.7928,4.7928,-0.0
POINTVOL,60.0,95.0,5.465847680363768,5.0,5.0,5.0,0.0,5.4658,5.4658,0.0
POINTVOL,60.0,100.0,6.138935030520712,5.0,5.0,5.0,0.0,6.1389,6.1389,0.0
POINTVOL,65.0,0.0,-7.4545473613700555,5.0,5.0,5.0,0.0,-7.4545,-7.4545,-0.0
POINTVOL,65.0,5.0,-6.781460011213115,5.0,5.0,5.0,0.0,-6.7815,-6.7815,-0.0
POINTVOL,65.0,10.0,-5.000000000000096,5.0,5.0,5.0,0.0,-5.0,-6.1084,1.1084
POINTVOL,65.0,15.0,-2.5000000000000053,5.0,5.0,5.0,0.0,-2.5,-5.4353,2.9353
POINTVOL,65.0,20.0,-2.5000000000000053,5.0,5.0,5.0,0.0,-2.5,-4.7622,2.2622
POINTVOL,65.0,25.0,-2.5000000000000053,5.0,5.0,5.0,0.0,-2.5,-4.0891,1.5891
POINTVOL,65.0,30.0,-2.5000000000000053,5.0,5.0,5.0,0.0,-2.5,-3.416,0.916
POINTVOL,65.0,35.0,-2.5000000000000053,5.0,5.0,5.0,0.0,-2.5,-2.7429,0.2429
POINTVOL,65.0,40.0,-2.0698485601145133,5.0,5.0,5.0,0.0,-2.0698,-2.0698,-0.0
POINTVOL,65.0,45.0,-1.3967612099575701,5.0,5.0,5.0,0.0,-1.3968,-1.3968,-0.0
POINTVOL,65.0,50.0,-0.7236738598006266,5.0,5.0,5.0,0.0,-0.7237,-0.7237,-0.0
POINTVOL,65.0,55.0,-0.05058650964368316,5.0,5.0,5.0,0.0,-0.0506,-0.0506,-0.0
POINTVOL,65.0,60.0,0.6225008405132595,5.0,5.0,5.0,0.0,0.6225,0.6225,-0.0
POINTVOL,65.0,65.0,1.2955881906702034,5.0,5.0,5.0,0.0,1.2956,1.2956,-0.0
POINTVOL,65.0,70.0,1.9686755408271475,5.0,5.0,5.0,0.0,1.9687,1.9687,-0.0
POINTVOL,65.0,75.0,2.4999999999999933,5.0,5.0,5.0,0.0,2.5,2.6418,-0.1418
POINTVOL,65.0,80.0,2.4999999999999933,5.0,5.0,5.0,0.0,2.5,3.3149,-0.8149
POINTVOL,65.0,85.0,2.4999999999999933,5.0,5.0,5.0,0.0,2.5,3.9879,-1.4879
POINTVOL,65.0,90.0,4.661024941454921,5.0,5.0,5.0,0.0,4.661,4.661,-0.0
POINTVOL,65.0,95.0,5.334112291611868,5.0,5.0,5.0,0.0,5.3341,5.3341,0.0
POINTVOL,65.0,100.0,6.007199641768811,5.0,5.0,5.0,0.0,6.0072,6.0072,0.0
POINTVOL,70.0,0.0,-7.586282750121956,5.0,5.0,5.0,0.0,-7.5863,-7.5863,0.0
POINTVOL,70.0,5.0,-6.913195399965016,5.0,5.0,5.0,0.0,-6.9132,-6.9132,-0.0
POINTVOL,70.0,10.0,-5.000000000000014,5.0,5.0,5.0,0.0,-5.0,-6.2401,1.2401
POINTVOL,70.0,15.0,-5.000000000000014,5.0,5.0,5.0,0.0,-5.0,-5.567,0.567
POINTVOL,70.0,20.0,-4.893933349494188,5.0,5.0,5.0,0.0,-4.8939,-4.8939,-0.0
POINTVOL,70.0,25.0,-4.220845999337245,5.0,5.0,5.0,0.0,-4.2208,-4.2208,-0.0
POINTVOL,70.0,30.0,-3.547758649180301,5.0,5.0,5.0,0.0,-3.5478,-3.5478,-0.0
POINTVOL,70.0,35.0,-2.874671299023358,5.0,5.0,5.0,0.0,-2.8747,-2.8747,-0.0
POINTVOL,70.0,40.0,-2.201583948866414,5.0,5.0,5.0,0.0,-2.2016,-2.2016,-0.0
POINTVOL,70.0,45.0,-1.5284965987094707,5.0,5.0,5.0,0.0,-1.5285,-1.5285,-0.0
POINTVOL,70.0,50.0,-0.8554092485525274,5.0,5.0,5.0,0.0,-0.8554,-0.8554,-0.0
POINTVOL,70.0,55.0,-0.18232189839558383,5.0,5.0,5.0,0.0,-0.1823,-0.1823,-0.0
POINTVOL,70.0,60.0,0.49076545176135883,5.0,5.0,5.0,0.0,0.4908,0.4908,-0.0
POINTVOL,70.0,65.0,1.1638528019183028,5.0,5.0,5.0,0.0,1.1639,1.1639,-0.0
POINTVOL,70.0,70.0,1.8369401520752466,5.0,5.0,5.0,0.0,1.8369,1.8369,-0.0
POINTVOL,70.0,75.0,2.5100275022321905,5.0,5.0,5.0,0.0,2.51,2.51,-0.0
POINTVOL,70.0,80.0,3.1831148523891333,5.0,5.0,5.0,0.0,3.1831,3.1831,-0.0
POINTVOL,70.0,85.0,3.8562022025460787,5.0,5.0,5.0,0.0,3.8562,3.8562,-0.0
POINTVOL,70.0,90.0,4.529289552703022,5.0,5.0,5.0,0.0,4.5293,4.5293,-0.0
POINTVOL,70.0,95.0,5.202376902859967,5.0,5.0,5.0,0.0,5.2024,5.2024,0.0
POINTVOL,70.0,100.0,5.8754642530169106,5.0,5.0,5.0,0.0,5.8755,5.8755,0.0
POINTVOL,75.0,0.0,-7.718018138873857,5.0,5.0,5.0,0.0,-7.718,-7.718,-0.0
POINTVOL,75.0,5.0,-7.044930788716916,5.0,5.0,5.0,0.0,-7.0449,-7.0449,-0.0
POINTVOL,75.0,10.0,-6.371843438559973,5.0,5.0,5.0,0.0,-6.3718,-6.3718,-0.0
POINTVOL,75.0,15.0,-5.69875608840303,5.0,5.0,5.0,0.0,-5.6988,-5.6988,-0.0
POINTVOL,75.0,20.0,-5.025668738246088,5.0,5.0,5.0,0.0,-5.0257,-5.0257,-0.0
POINTVOL,75.0,25.0,-4.352581388089145,5.0,5.0,5.0,0.0,-4.3526,-4.3526,-0.0
POINTVOL,75.0,30.0,-3.679494037932201,5.0,5.0,5.0,0.0,-3.6795,-3.6795,-0.0
POINTVOL,75.0,35.0,-3.0064066877752573,5.0,5.0,5.0,0.0,-3.0064,-3.0064,-0.0
POINTVOL,75.0,40.0,-2.333319337618314,5.0,5.0,5.0,0.0,-2.3333,-2.3333,-0.0
POINTVOL,75.0,45.0,-1.6602319874613707,5.0,5.0,5.0,0.0,-1.6602,-1.6602,-0.0
POINTVOL,75.0,50.0,-0.9871446373044271,5.0,5.0,5.0,0.0,-0.9871,-0.9871,-0.0
POINTVOL,75.0,55.0,-0.31405728714748327,5.0,5.0,5.0,0.0,-0.3141,-0.3141,-0.0
POINTVOL,75.0,60.0,0.3590300630094594,5.0,5.0,5.0,0.0,0.359,0.359,-0.0
POINTVOL,75.0,65.0,1.0321174131664033,5.0,5.0,5.0,0.0,1.0321,1.0321,-0.0
POINTVOL,75.0,70.0,1.705204763323348,5.0,5.0,5.0,0.0,1.7052,1.7052,-0.0
POINTVOL,75.0,75.0,2.378292113480292,5.0,5.0,5.0,0.0,2.3783,2.3783,0.0
POINTVOL,75.0,80.0,3.0513794636372347,5.0,5.0,5.0,0.0,3.0514,3.0514,-0.0
POINTVOL,75.0,85.0,3.7244668137941788,5.0,5.0,5.0,0.0,3.7245,3.7245,-0.0
POINTVOL,75.0,90.0,4.397554163951122,5.0,5.0,5.0,0.0,4.3976,4.3976,0.0
POINTVOL,75.0,95.0,5.070641514108065,5.0,5.0,5.0,0.0,5.0706,5.0706,0.0
POINTVOL,75.0,100.0,5.743728864265011,5.0,5.0,5.0,0.0,5.7437,5.7437,0.0
POINTVOL,80.0,0.0,-7.849753527625756,5.0,5.0,5.0,0.0,-7.8498,-7.8498,0.0
POINTVOL,80.0,5.0,-7.176666177468812,5.0,5.0,5.0,0.0,-7.1767,-7.1767,0.0
POINTVOL,80.0,10.0,-6.50357882731187,5.0,5.0,5.0,0.0,-6.5036,-6.5036,0.0
POINTVOL,80.0,15.0,-5.8304914771549265,5.0,5.0,5.0,0.0,-5.8305,-5.8305,0.0
POINTVOL,80.0,20.0,-5.157404126997983,5.0,5.0,5.0,0.0,-5.1574,-5.1574,0.0
POINTVOL,80.0,25.0,-4.484316776841041,5.0,5.0,5.0,0.0,-4.4843,-4.4843,0.0
POINTVOL,80.0,30.0,-3.8112294266840974,5.0,5.0,5.0,0.0,-3.8112,-3.8112,0.0
POINTVOL,80.0,35.0,-3.138142076527154,5.0,5.0,5.0,0.0,-3.1381,-3.1381,0.0
POINTVOL,80.0,40.0,-2.4650547263702114,5.0,5.0,5.0,0.0,-2.4651,-2.4651,0.0
POINTVOL,80.0,45.0,-1.791967376213268,5.0,5.0,5.0,0.0,-1.792,-1.792,0.0
POINTVOL,80.0,50.0,-1.1188800260563265,5.0,5.0,5.0,0.0,-1.1189,-1.1189,-0.0
POINTVOL,80.0,55.0,-0.44579267589938254,5.0,5.0,5.0,0.0,-0.4458,-0.4458,0.0
POINTVOL,80.0,60.0,0.22729467425755986,5.0,5.0,5.0,0.0,0.2273,0.2273,-0.0
POINTVOL,80.0,65.0,0.900382024414504,5.0,5.0,5.0,0.0,0.9004,0.9004,-0.0
POINTVOL,80.0,70.0,1.573469374571448,5.0,5.0,5.0,0.0,1.5735,1.5735,0.0
POINTVOL,80.0,75.0,2.246556724728392,5.0,5.0,5.0,0.0,2.2466,2.2466,0.0
POINTVOL,80.0,80.0,2.9196440748853343,5.0,5.0,5.0,0.0,2.9196,2.9196,0.0
POINTVOL,80.0,85.0,3.5927314250422784,5.0,5.0,5.0,0.0,3.5927,3.5927,0.0
POINTVOL,80.0,90.0,4.2658187751992225,5.0,5.0,5.0,0.0,4.2658,4.2658,0.0
POINTVOL,80.0,95.0,4.938906125356165,5.0,5.0,5.0,0.0,4.9389,4.9389,0.0
POINTVOL,80.0,100.0,5.611993475513109,5.0,5.0,5.0,0.0,5.612,5.612,0.0
