Name,X,Y,Z,ScaleX,ScaleY,ScaleZ,Rotation,CUT,FILL,AREACUT,AREAFILL,SUM
GRIDCELL,57.5,82.5,0.0,5.0,5.0,5.0,0.0,-65.0,0.0,25.0,0.0,-65.0
GRIDCELL,57.5,87.5,0.0,5.0,5.0,5.0,0.0,-19.4,0.0,25.0,0.0,-19.4
GRIDCELL,57.5,92.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,14.6037,10.3963,0.0
GRIDCELL,57.5,97.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0
GRIDCELL,62.5,2.5000000000000004,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,62.5,7.5,0.0,5.0,5.0,5.0,0.0,0.0,7.5,10.685,14.315,7.5
GRIDCELL,62.5,12.5,0.0,5.0,5.0,5.0,0.0,0.0,48.9,0.0,25.0,48.9
GRIDCELL,62.5,17.5,0.0,5.0,5.0,5.0,0.0,0.0,84.2,0.0,25.0,84.2
GRIDCELL,62.5,22.5,0.0,5.0,5.0,5.0,0.0,0.0,77.7,0.0,25.0,77.7
GRIDCELL,62.5,27.5,0.0,5.0,5.0,5.0,0.0,0.0,60.9,0.0,25.0,60.9
GRIDCELL,62.5,32.5,0.0,5.0,5.0,5.0,0.0,0.0,44.1,0.0,25.0,44.1
GRIDCELL,62.5,37.5,0.0,5.0,5.0,5.0,0.0,0.0,27.5,1.4509,23.5491,27.5
GRIDCELL,62.5,42.5,0.0,5.0,5.0,5.0,0.0,0.0,13.7,8.0934,16.9066,13.7
GRIDCELL,62.5,47.5,0.0,5.0,5.0,5.0,0.0,0.0,4.7,15.1987,9.8013,4.7
GRIDCELL,62.5,52.5,0.0,5.0,5.0,5.0,0.0,0.0,0.5,22.2523,2.7477,0.5
GRIDCELL,62.5,57.5,0.0,5.0,5.0,5.0,0.0,-1.0,0.0,25.0,0.0,-1.0
GRIDCELL,62.5,62.5,0.0,5.0,5.0,5.0,0.0,-5.8,0.0,25.0,0.0,-5.8
GRIDCELL,62.5,67.5,0.0,5.0,5.0,5.0,0.0,-15.0,0.0,25.0,0.0,-15.0
GRIDCELL,62.5,72.5,0.0,5.0,5.0,5.0,0.0,-28.4,0.0,25.0,0.0,-28.4
GRIDCELL,62.5,77.5,0.0,5.0,5.0,5.0,0.0,-44.9,0.0,25.0,0.0,-44.9
GRIDCELL,62.5,82.5,0.0,5.0,5.0,5.0,0.0,-51.3,0.0,25.0,0.0,-51.3
GRIDCELL,62.5,87.5,0.0,5.0,5.0,5.0,0.0,-16.5,0.0,25.0,0.0,-16.5
GRIDCELL,62.5,92.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,14.6155,10.3845,0.0
GRIDCELL,62.5,97.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0
GRIDCELL,67.5,2.5000000000000004,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,67.5,7.5,0.0,5.0,5.0,5.0,0.0,0.0,9.4,8.9043,16.0957,9.4
GRIDCELL,67.5,12.5,0.0,5.0,5.0,5.0,0.0,0.0,41.8,0.0,25.0,41.8
GRIDCELL,67.5,17.5,0.0,5.0,5.0,5.0,0.0,0.0,35.4,0.0882,24.9118,35.4
GRIDCELL,67.5,22.5,0.0,5.0,5.0,5.0,0.0,0.0,19.8,4.6723,20.3277,19.8
GRIDCELL,67.5,27.5,0.0,5.0,5.0,5.0,0.0,0.0,8.5,11.7776,13.2224,8.5
GRIDCELL,67.5,32.5,0.0,5.0,5.0,5.0,0.0,0.0,2.0,18.8829,6.1171,2.0
GRIDCELL,67.5,37.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,24.5372,0.4628,0.0
GRIDCELL,67.5,42.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,67.5,47.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,67.5,52.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,67.5,57.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,67.5,62.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,67.5,67.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,67.5,72.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,67.5,77.5,0.0,5.0,5.0,5.0,0.0,-1.3,0.0,25.0,0.0,-1.3
GRIDCELL,67.5,82.5,0.0,5.0,5.0,5.0,0.0,-6.5,0.0,25.0,0.0,-6.5
GRIDCELL,67.5,87.5,0.0,5.0,5.0,5.0,0.0,-6.5,0.0,25.0,0.0,-6.5
GRIDCELL,67.5,92.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,14.5,10.5,0.0
GRIDCELL,67.5,97.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0
GRIDCELL,72.5,2.5000000000000004,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,7.5,0.0,5.0,5.0,5.0,0.0,0.0,4.5,13.9986,11.0014,4.5
GRIDCELL,72.5,12.5,0.0,5.0,5.0,5.0,0.0,0.0,4.5,15.4617,9.5383,4.5
GRIDCELL,72.5,17.5,0.0,5.0,5.0,5.0,0.0,0.0,0.5,22.4788,2.5212,0.5
GRIDCELL,72.5,22.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,27.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,32.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,42.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,47.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,52.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,57.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,62.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,67.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,72.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,22.8878,2.1122,0.0
GRIDCELL,72.5,77.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,23.3131,1.6869,0.0
GRIDCELL,72.5,82.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,72.5,87.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,22.0238,2.9762,0.0
GRIDCELL,72.5,92.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,13.5417,11.4583,0.0
GRIDCELL,72.5,97.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0
GRIDCELL,77.5,7.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,9.0816,15.9184,0.0
GRIDCELL,77.5,12.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,6.0938,18.9063,0.0
GRIDCELL,77.5,17.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,6.1519,18.8481,0.0
GRIDCELL,77.5,22.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,9.5527,15.4473,0.0
GRIDCELL,77.5,27.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,16.324,8.676,0.0
GRIDCELL,77.5,32.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,15.517,9.483,0.0
GRIDCELL,77.5,37.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,17.1916,7.8084,0.0
GRIDCELL,77.5,42.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,21.57,3.43,0.0
GRIDCELL,77.5,47.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,23.4868,1.5132,0.0
GRIDCELL,77.5,52.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,77.5,57.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,77.5,62.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,77.5,67.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,22.3214,2.6786,0.0
GRIDCELL,77.5,72.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,2.6786,22.3214,0.0
GRIDCELL,77.5,77.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,8.3333,16.6667,0.0
GRIDCELL,77.5,82.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
GRIDCELL,77.5,87.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,10.4167,14.5833,0.0
GRIDCELL,77.5,92.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,3.125,21.875,0.0
GRIDCELL,77.5,97.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,3.125,21.875,0.0
GRIDCELL,77.5,2.5,0.0,5.0,5.0,0.0,0.0,-275.3,0.0,25.0,0.0,-275.3
GRIDCELL,72.5,37.5,0.0,5.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0
