Name,X,Y,Z,ScaleX,ScaleY,ScaleZ,Rotation,CUT,FILL,AREACUT,AREAFILL,SUM
GRIDCELL,187.5,87.5,0.0,25.0,25.0,25.0,0.0,0.0,2887.6,0.0,625.0,2887.6
GRIDCELL,187.5,112.5,0.0,25.0,25.0,25.0,0.0,0.0,4439.8,0.0,625.0,4439.8
GRIDCELL,187.5,137.5,0.0,25.0,25.0,25.0,0.0,0.0,6185.1,0.0,625.0,6185.1
GRIDCELL,187.5,162.5,0.0,25.0,25.0,25.0,0.0,0.0,1375.3,147.3165,477.6835,1375.3
GRIDCELL,187.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,397.93,227.07,0.0
GRIDCELL,187.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,381.8049,243.1951,0.0
GRIDCELL,187.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,50.8806,574.1194,0.0
GRIDCELL,187.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,5.2317,619.7683,0.0
GRIDCELL,187.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,479.5462,145.4538,0.0
GRIDCELL,187.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,525.0801,99.9199,0.0
GRIDCELL,187.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,527.3198,97.6802,0.0
GRIDCELL,212.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,539.7717,85.2283,0.0
GRIDCELL,212.5,37.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,364.6819,260.3181,0.0
GRIDCELL,212.5,62.5,0.0,25.0,25.0,25.0,0.0,0.0,771.3,33.5826,591.4172,771.3
GRIDCELL,212.5,87.5,0.0,25.0,25.0,25.0,0.0,0.0,2258.5,0.0,625.0,2258.5
GRIDCELL,212.5,112.5,0.0,25.0,25.0,25.0,0.0,0.0,4384.9,0.0,625.0,4384.9
GRIDCELL,212.5,137.5,0.0,25.0,25.0,25.0,0.0,0.0,6898.4,0.0,625.0,6898.4
GRIDCELL,212.5,162.5,0.0,25.0,25.0,25.0,0.0,0.0,1390.0,79.8802,545.1198,1390.0
GRIDCELL,212.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,582.0026,42.9974,0.0
GRIDCELL,212.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,200.8888,424.1112,0.0
GRIDCELL,212.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,269.5377,355.4623,0.0
GRIDCELL,212.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,237.3102,387.6898,0.0
GRIDCELL,212.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,614.4578,10.5422,0.0
GRIDCELL,212.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,517.35,107.65,0.0
GRIDCELL,212.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,509.626,115.374,0.0
GRIDCELL,237.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,613.4808,11.5192,0.0
GRIDCELL,237.5,37.5,0.0,25.0,25.0,25.0,0.0,-26.0,0.0,613.9587,11.0413,-26.0
GRIDCELL,237.5,62.5,0.0,25.0,25.0,25.0,0.0,-148.4,178.3,345.181,279.8185,29.900000000000006
GRIDCELL,237.5,87.5,0.0,25.0,25.0,25.0,0.0,0.0,1874.1,0.0,625.0,1874.1
GRIDCELL,237.5,112.5,0.0,25.0,25.0,25.0,0.0,0.0,4860.5,0.0,625.0,4860.5
