Name,X,Y,Z,ScaleX,ScaleY,ScaleZ,Rotation,ELEV1,ELEV2,DELEV
POINTVOL,400.0,350.0,949.2000000000244,25.0,25.0,25.0,0.0,949.2,949.2,0.0
POINTVOL,425.0,0.0,960.0429113591324,25.0,25.0,25.0,0.0,960.0429,960.0429,0.0
POINTVOL,425.0,25.0,965.6653899709922,25.0,25.0,25.0,0.0,965.6654,965.6654,0.0
POINTVOL,425.0,50.0,969.5532884629721,25.0,25.0,25.0,0.0,969.5533,969.8045,-0.2512
POINTVOL,425.0,75.0,970.1541666666606,25.0,25.0,25.0,0.0,970.1542,972.59,-2.4358
POINTVOL,425.0,100.0,970.1000000000093,25.0,25.0,25.0,0.0,970.1,974.7917,-4.6917
POINTVOL,425.0,125.0,969.6000000000099,25.0,25.0,25.0,0.0,969.6,973.7447,-4.1447
POINTVOL,425.0,150.0,969.1000000000109,25.0,25.0,25.0,0.0,969.1,971.0023,-1.9023
POINTVOL,425.0,175.0,965.9300000000741,25.0,25.0,25.0,0.0,965.93,965.93,0.0
POINTVOL,425.0,200.0,961.7995833334,25.0,25.0,25.0,0.0,961.7996,961.7996,0.0
POINTVOL,425.0,225.0,955.7188552175991,25.0,25.0,25.0,0.0,955.7189,955.7189,0.0
POINTVOL,425.0,250.0,953.9727072405043,25.0,25.0,25.0,0.0,953.9727,953.9727,0.0
POINTVOL,425.0,275.0,953.2911352340069,25.0,25.0,25.0,0.0,953.2911,953.2911,0.0
POINTVOL,425.0,300.0,952.7249999999908,25.0,25.0,25.0,0.0,952.725,952.725,0.0
POINTVOL,425.0,325.0,951.5599999999846,25.0,25.0,25.0,0.0,951.56,951.56,0.0
POINTVOL,425.0,350.0,950.6499999999854,25.0,25.0,25.0,0.0,950.65,950.65,0.0
POINTVOL,450.0,0.0,960.3507091686121,25.0,25.0,25.0,0.0,960.3507,960.3507,0.0
POINTVOL,450.0,25.0,965.0830872979631,25.0,25.0,25.0,0.0,965.0831,965.0831,0.0
POINTVOL,450.0,50.0,969.1658755643075,25.0,25.0,25.0,0.0,969.1659,969.1659,0.0
POINTVOL,450.0,75.0,970.6145833333238,25.0,25.0,25.0,0.0,970.6146,972.2683,-1.6537
POINTVOL,450.0,100.0,970.6000000000085,25.0,25.0,25.0,0.0,970.6,974.8633,-4.2633
POINTVOL,450.0,125.0,970.1000000000096,25.0,25.0,25.0,0.0,970.1,974.0733,-3.9733
POINTVOL,450.0,150.0,969.6000000000078,25.0,25.0,25.0,0.0,969.6,970.8771,-1.2771
POINTVOL,450.0,175.0,965.4600000000719,25.0,25.0,25.0,0.0,965.46,965.46,-0.0
POINTVOL,450.0,200.0,959.5633691932762,25.0,25.0,25.0,0.0,959.5634,959.5634,0.0
POINTVOL,450.0,225.0,957.4290288596056,25.0,25.0,25.0,0.0,957.429,957.429,0.0
POINTVOL,450.0,250.0,957.2999999999887,25.0,25.0,25.0,0.0,957.3,957.3,-0.0
POINTVOL,450.0,275.0,956.2016666666839,25.0,25.0,25.0,0.0,956.2017,956.2017,0.0
POINTVOL,450.0,300.0,954.3566666666839,25.0,25.0,25.0,0.0,954.3567,954.3567,0.0
POINTVOL,450.0,325.0,952.5166666666807,25.0,25.0,25.0,0.0,952.5167,952.5167,0.0
POINTVOL,450.0,350.0,951.1266666666803,25.0,25.0,25.0,0.0,951.1267,951.1267,0.0
POINTVOL,475.0,0.0,958.8656211534376,25.0,25.0,25.0,0.0,958.8656,958.8656,0.0
POINTVOL,475.0,25.0,963.5958096604759,25.0,25.0,25.0,0.0,963.5958,963.5958,0.0
POINTVOL,475.0,50.0,968.2128622609017,25.0,25.0,25.0,0.0,968.2129,968.2129,0.0
POINTVOL,475.0,75.0,971.0915499999904,25.0,25.0,25.0,0.0,971.0915,971.9927,-0.9012
POINTVOL,475.0,100.0,971.091550000009,25.0,25.0,25.0,0.0,971.0916,974.87,-3.7784
POINTVOL,475.0,125.0,970.5915500000073,25.0,25.0,25.0,0.0,970.5916,974.6157,-4.0241
POINTVOL,475.0,150.0,970.0915500000079,25.0,25.0,25.0,0.0,970.0916,971.6271,-1.5356
POINTVOL,475.0,175.0,966.64500000006,25.0,25.0,25.0,0.0,966.645,966.645,0.0
POINTVOL,475.0,200.0,962.8537500000233,25.0,25.0,25.0,0.0,962.8538,962.8538,0.0
POINTVOL,475.0,225.0,961.3692857142701,25.0,25.0,25.0,0.0,961.3693,961.3693,0.0
POINTVOL,475.0,250.0,960.9899999999884,25.0,25.0,25.0,0.0,960.99,960.99,-0.0
POINTVOL,475.0,275.0,956.9400000000286,25.0,25.0,25.0,0.0,956.94,956.94,0.0
POINTVOL,475.0,300.0,955.0950000000432,25.0,25.0,25.0,0.0,955.095,955.095,0.0
POINTVOL,475.0,325.0,952.0594355297052,25.0,25.0,25.0,0.0,952.0594,952.0594,0.0
POINTVOL,475.0,350.0,949.5624624796202,25.0,25.0,25.0,0.0,949.5625,949.5625,0.0
POINTVOL,500.0,0.0,955.5296845674278,25.0,25.0,25.0,0.0,955.5297,955.5297,0.0
POINTVOL,500.0,25.0,961.2560210583742,25.0,25.0,25.0,0.0,961.256,961.256,0.0
POINTVOL,500.0,50.0,967.8821732988698,25.0,25.0,25.0,0.0,967.8822,967.8822,0.0
POINTVOL,500.0,75.0,971.5252999999917,25.0,25.0,25.0,0.0,971.5253,972.0662,-0.5409
POINTVOL,500.0,100.0,971.525300000009,25.0,25.0,25.0,0.0,971.5253,975.0833,-3.558
POINTVOL,500.0,125.0,971.0253000000079,25.0,25.0,25.0,0.0,971.0253,975.1967,-4.1714
POINTVOL,500.0,150.0,970.5253000000048,25.0,25.0,25.0,0.0,970.5253,973.1919,-2.6666
POINTVOL,500.0,175.0,969.2866666666997,25.0,25.0,25.0,0.0,969.2867,969.2867,0.0
POINTVOL,500.0,200.0,967.0154998136941,25.0,25.0,25.0,0.0,967.0155,967.0155,0.0
POINTVOL,500.0,225.0,965.3576190476149,25.0,25.0,25.0,0.0,965.3576,965.3576,0.0
POINTVOL,500.0,250.0,963.9800000000262,25.0,25.0,25.0,0.0,963.98,963.98,-0.0
POINTVOL,500.0,275.0,959.8333333333769,25.0,25.0,25.0,0.0,959.8333,959.8333,0.0
POINTVOL,500.0,300.0,955.7833333333741,25.0,25.0,25.0,0.0,955.7833,955.7833,-0.0
POINTVOL,500.0,325.0,952.07660361608,25.0,25.0,25.0,0.0,952.0766,952.0766,0.0
POINTVOL,500.0,350.0,952.8633333333087,25.0,25.0,25.0,0.0,952.8633,952.8633,0.0
POINTVOL,525.0,0.0,958.21901659659,25.0,25.0,25.0,0.0,958.219,958.219,0.0
POINTVOL,525.0,25.0,962.7985221705633,25.0,25.0,25.0,0.0,962.7985,962.7985,0.0
POINTVOL,525.0,50.0,968.0509075235676,25.0,25.0,25.0,0.0,968.0509,968.0509,0.0
POINTVOL,525.0,75.0,971.899049999991,25.0,25.0,25.0,0.0,971.899,972.4829,-0.5839
POINTVOL,525.0,100.0,971.9008000000048,25.0,25.0,25.0,0.0,971.9008,975.575,-3.6742
POINTVOL,525.0,125.0,971.400800000005,25.0,25.0,25.0,0.0,971.4008,976.1484,-4.7476
POINTVOL,525.0,150.0,970.9008000000048,25.0,25.0,25.0,0.0,970.9008,974.8379,-3.9371
POINTVOL,525.0,175.0,971.2657166666592,25.0,25.0,25.0,0.0,971.2657,972.3217,-1.056
POINTVOL,525.0,200.0,970.927621652483,25.0,25.0,25.0,0.0,970.9276,970.9276,0.0
POINTVOL,525.0,225.0,967.970575895524,25.0,25.0,25.0,0.0,967.9706,967.9706,0.0
POINTVOL,525.0,250.0,964.9752957421912,25.0,25.0,25.0,0.0,964.9753,964.9753,0.0
POINTVOL,525.0,275.0,960.5726719678108,25.0,25.0,25.0,0.0,960.5727,960.5727,0.0
POINTVOL,525.0,300.0,956.3598215748407,25.0,25.0,25.0,0.0,956.3598,956.3598,0.0
POINTVOL,525.0,325.0,954.194662017569,25.0,25.0,25.0,0.0,954.1947,954.1947,0.0
POINTVOL,525.0,350.0,954.749999999977,25.0,25.0,25.0,0.0,954.75,954.75,0.0
POINTVOL,550.0,0.0,958.7843474461474,25.0,25.0,25.0,0.0,958.7843,958.7843,0.0
POINTVOL,550.0,25.0,964.4480124907388,25.0,25.0,25.0,0.0,964.448,964.448,0.0
POINTVOL,550.0,50.0,968.8649977054401,25.0,25.0,25.0,0.0,968.865,968.865,0.0
POINTVOL,550.0,75.0,972.2127999999936,25.0,25.0,25.0,0.0,972.2128,972.97,-0.7572
POINTVOL,550.0,100.0,972.2128000000059,25.0,25.0,25.0,0.0,972.2128,976.3,-4.0872
POINTVOL,550.0,125.0,971.7124562193399,25.0,25.0,25.0,0.0,971.7125,976.972,-5.2595
POINTVOL,550.0,150.0,971.2452711583235,25.0,25.0,25.0,0.0,971.2453,976.4014,-5.1562
POINTVOL,550.0,175.0,971.8002999999907,25.0,25.0,25.0,0.0,971.8003,974.63,-2.8297
POINTVOL,550.0,200.0,971.9877999999959,25.0,25.0,25.0,0.0,971.9878,972.0536,-0.0658
POINTVOL,550.0,225.0,969.090000000045,25.0,25.0,25.0,0.0,969.09,969.09,0.0
POINTVOL,550.0,250.0,965.1400000000452,25.0,25.0,25.0,0.0,965.14,965.14,-0.0
POINTVOL,550.0,275.0,958.5489790920925,25.0,25.0,25.0,0.0,958.549,958.549,0.0
POINTVOL,550.0,300.0,956.1999999999282,25.0,25.0,25.0,0.0,956.2,956.2,-0.0
POINTVOL,550.0,325.0,958.6011820813004,25.0,25.0,25.0,0.0,958.6012,958.6012,0.0
POINTVOL,550.0,350.0,957.250000000008,25.0,25.0,25.0,0.0,957.25,957.25,0.0
POINTVOL,575.0,0.0,959.1407369760694,25.0,25.0,25.0,0.0,959.1407,959.1407,0.0
POINTVOL,575.0,25.0,964.1174831031899,25.0,25.0,25.0,0.0,964.1175,964.1175,0.0
POINTVOL,575.0,50.0,969.139537615546,25.0,25.0,25.0,0.0,969.1395,969.1395,0.0
POINTVOL,575.0,75.0,972.5048833333288,25.0,25.0,25.0,0.0,972.5049,973.7341,-1.2293
POINTVOL,575.0,100.0,972.4590500000025,25.0,25.0,25.0,0.0,972.4591,977.0083,-4.5493
POINTVOL,575.0,125.0,971.9757043756491,25.0,25.0,25.0,0.0,971.9757,977.826,-5.8503
POINTVOL,575.0,150.0,971.8031733498124,25.0,25.0,25.0,0.0,971.8032,977.5281,-5.7249
POINTVOL,575.0,175.0,972.0465499999951,25.0,25.0,25.0,0.0,972.0465,976.0633,-4.0168
POINTVOL,575.0,200.0,972.2340499999974,25.0,25.0,25.0,0.0,972.234,972.6164,-0.3824
POINTVOL,575.0,225.0,968.0411948402253,25.0,25.0,25.0,0.0,968.0412,968.0412,0.0
POINTVOL,575.0,250.0,963.1179664159924,25.0,25.0,25.0,0.0,963.118,963.118,0.0
POINTVOL,575.0,275.0,962.109570321226,25.0,25.0,25.0,0.0,962.1096,962.1096,0.0
POINTVOL,575.0,300.0,961.8284910752496,25.0,25.0,25.0,0.0,961.8285,961.8285,0.0
POINTVOL,575.0,325.0,962.2998611131607,25.0,25.0,25.0,0.0,962.2999,962.2999,0.0
POINTVOL,575.0,350.0,959.594648952088,25.0,25.0,25.0,0.0,959.5946,959.5946,0.0
POINTVOL,600.0,0.0,959.2880661445565,25.0,25.0,25.0,0.0,959.2881,959.2881,0.0
POINTVOL,600.0,25.0,965.2165139268576,25.0,25.0,25.0,0.0,965.2165,965.2165,0.0
POINTVOL,600.0,50.0,970.0114835045788,25.0,25.0,25.0,0.0,970.0115,970.0115,0.0
POINTVOL,600.0,75.0,972.7307166666651,25.0,25.0,25.0,0.0,972.7307,974.2194,-1.4886
POINTVOL,600.0,100.0,972.645300000003,25.0,25.0,25.0,0.0,972.6453,977.4833,-4.838
POINTVOL,600.0,125.0,972.1441075726274,25.0,25.0,25.0,0.0,972.1441,978.214,-6.0699
POINTVOL,600.0,150.0,972.1449768804481,25.0,25.0,25.0,0.0,972.145,977.89,-5.745
POINTVOL,600.0,175.0,972.2305619319919,25.0,25.0,25.0,0.0,972.2306,976.53,-4.2994
POINTVOL,600.0,200.0,972.4202999999984,25.0,25.0,25.0,0.0,972.4203,971.2738,1.1465
POINTVOL,600.0,225.0,972.6077999999984,25.0,25.0,25.0,0.0,972.6078,967.1321,5.4757
POINTVOL,600.0,250.0,972.6453000000001,25.0,25.0,25.0,0.0,972.6453,965.8916,6.7537
POINTVOL,600.0,275.0,966.8092512238828,25.0,25.0,25.0,0.0,966.8093,966.8093,0.0
POINTVOL,600.0,300.0,966.7899999999657,25.0,25.0,25.0,0.0,966.79,966.79,0.0
POINTVOL,600.0,325.0,964.9161159477195,25.0,25.0,25.0,0.0,964.9161,964.9161,0.0
POINTVOL,600.0,350.0,960.2551152370775,25.0,25.0,25.0,0.0,960.2551,960.2551,0.0
POINTVOL,625.0,0.0,961.595136902142,25.0,25.0,25.0,0.0,961.5951,961.5951,0.0
POINTVOL,625.0,25.0,966.0775295237113,25.0,25.0,25.0,0.0,966.0775,966.0775,0.0
POINTVOL,625.0,50.0,970.7624414334322,25.0,25.0,25.0,0.0,970.7624,970.7624,0.0
POINTVOL,625.0,75.0,972.8965499999982,25.0,25.0,25.0,0.0,972.8965,975.2021,-2.3056
POINTVOL,625.0,100.0,972.7715500000027,25.0,25.0,25.0,0.0,972.7716,977.85,-5.0784
POINTVOL,625.0,125.0,972.2715500000025,25.0,25.0,25.0,0.0,972.2716,978.314,-6.0424
POINTVOL,625.0,150.0,971.7715500000023,25.0,25.0,25.0,0.0,971.7716,978.5371,-6.7656
POINTVOL,625.0,175.0,972.3590499999974,25.0,25.0,25.0,0.0,972.359,977.365,-5.006
POINTVOL,625.0,200.0,972.5465499999985,25.0,25.0,25.0,0.0,972.5465,973.0122,-0.4656
POINTVOL,625.0,225.0,972.7340499999985,25.0,25.0,25.0,0.0,972.734,971.4379,1.2962
POINTVOL,625.0,250.0,972.77155,25.0,25.0,25.0,0.0,972.7716,970.3,2.4716
POINTVOL,625.0,275.0,972.4987062087076,25.0,25.0,25.0,0.0,972.4987,970.4458,2.0529
POINTVOL,625.0,300.0,972.3774507829437,25.0,25.0,25.0,0.0,972.3775,970.0287,2.3488
POINTVOL,625.0,325.0,966.5357707074562,25.0,25.0,25.0,0.0,966.5358,966.5358,0.0
POINTVOL,625.0,350.0,962.9450000000116,25.0,25.0,25.0,0.0,962.945,962.945,-0.0
POINTVOL,650.0,0.0,964.4017305180395,25.0,25.0,25.0,0.0,964.4017,964.4017,0.0
POINTVOL,650.0,25.0,967.2921681353363,25.0,25.0,25.0,0.0,967.2922,967.2922,0.0
POINTVOL,650.0,50.0,972.0460463415618,25.0,25.0,25.0,0.0,972.046,972.046,0.0
POINTVOL,650.0,75.0,972.9802999999985,25.0,25.0,25.0,0.0,972.9803,976.1687,-3.1884
POINTVOL,650.0,100.0,972.8303000000024,25.0,25.0,25.0,0.0,972.8303,978.0767,-5.2464
POINTVOL,650.0,125.0,972.3303028429127,25.0,25.0,25.0,0.0,972.3303,978.7479,-6.4175
POINTVOL,650.0,150.0,972.0615494711268,25.0,25.0,25.0,0.0,972.0615,979.229,-7.1675
POINTVOL,650.0,175.0,972.417799999999,25.0,25.0,25.0,0.0,972.4178,978.52,-6.1022
POINTVOL,650.0,200.0,972.6052999999994,25.0,25.0,25.0,0.0,972.6053,976.7646,-4.1593
POINTVOL,650.0,225.0,972.7927999999989,25.0,25.0,25.0,0.0,972.7928,974.4648,-1.672
POINTVOL,650.0,250.0,972.8303000000009,25.0,25.0,25.0,0.0,972.8303,974.11,-1.2797
POINTVOL,650.0,275.0,972.486822540762,25.0,25.0,25.0,0.0,972.4868,973.305,-0.8182
POINTVOL,650.0,300.0,972.1754689224117,25.0,25.0,25.0,0.0,972.1755,971.6967,0.4788
POINTVOL,650.0,325.0,967.1643066537833,25.0,25.0,25.0,0.0,967.1643,967.1643,0.0
POINTVOL,650.0,350.0,963.2933333333527,25.0,25.0,25.0,0.0,963.2933,963.2933,0.0
POINTVOL,675.0,0.0,968.3605672046751,25.0,25.0,25.0,0.0,968.3606,968.3606,0.0
POINTVOL,675.0,25.0,970.7462291093233,25.0,25.0,25.0,0.0,970.7462,970.7462,0.0
POINTVOL,675.0,50.0,973.7703335865225,25.0,25.0,25.0,0.0,973.7703,973.7703,0.0
POINTVOL,675.0,75.0,972.9790499999981,25.0,25.0,25.0,0.0,972.979,976.3826,-3.4036
POINTVOL,675.0,100.0,972.8290500000015,25.0,25.0,25.0,0.0,972.8291,978.1017,-5.2726
POINTVOL,675.0,125.0,972.3290500000018,25.0,25.0,25.0,0.0,972.3291,978.8763,-6.5473
POINTVOL,675.0,150.0,972.1142313085114,25.0,25.0,25.0,0.0,972.1142,979.3624,-7.2481
POINTVOL,675.0,175.0,972.4165499999992,25.0,25.0,25.0,0.0,972.4165,979.4067,-6.9901
POINTVOL,675.0,200.0,972.6040499999996,25.0,25.0,25.0,0.0,972.604,978.9699,-6.3658
POINTVOL,675.0,225.0,972.7915499999996,25.0,25.0,25.0,0.0,972.7915,977.9814,-5.1899
POINTVOL,675.0,250.0,972.829050000001,25.0,25.0,25.0,0.0,972.8291,976.76,-3.931
POINTVOL,675.0,275.0,972.4848869255227,25.0,25.0,25.0,0.0,972.4849,974.6417,-2.1568
POINTVOL,675.0,300.0,972.0483320999193,25.0,25.0,25.0,0.0,972.0483,972.6317,-0.5833
POINTVOL,675.0,325.0,967.8301656367998,25.0,25.0,25.0,0.0,967.8302,967.8302,0.0
POINTVOL,675.0,350.0,963.8816666666636,25.0,25.0,25.0,0.0,963.8817,963.8817,0.0
POINTVOL,700.0,0.0,972.4510956395146,25.0,25.0,25.0,0.0,972.4511,972.4511,0.0
POINTVOL,700.0,25.0,973.8153849159128,25.0,25.0,25.0,0.0,973.8154,973.8154,0.0
POINTVOL,700.0,50.0,974.6927999999984,25.0,25.0,25.0,0.0,974.6928,975.5209,-0.8281
POINTVOL,700.0,75.0,972.9177999999979,25.0,25.0,25.0,0.0,972.9178,976.924,-4.0062
POINTVOL,700.0,100.0,972.7677999999995,25.0,25.0,25.0,0.0,972.7678,977.96,-5.1922
POINTVOL,700.0,125.0,972.2677999999997,25.0,25.0,25.0,0.0,972.2678,978.554,-6.2862
POINTVOL,700.0,150.0,971.9862313798977,25.0,25.0,25.0,0.0,971.9862,979.4329,-7.4466
POINTVOL,700.0,175.0,972.3553000000004,25.0,25.0,25.0,0.0,972.3553,979.74,-7.3847
POINTVOL,700.0,200.0,972.5428000000003,25.0,25.0,25.0,0.0,972.5428,979.5713,-7.0285
POINTVOL,700.0,225.0,972.7303000000003,25.0,25.0,25.0,0.0,972.7303,978.9386,-6.2083
POINTVOL,700.0,250.0,972.767799999971,25.0,25.0,25.0,0.0,972.7678,977.61,-4.8422
POINTVOL,700.0,275.0,972.4204513102834,25.0,25.0,25.0,0.0,972.4205,975.275,-2.8545
POINTVOL,700.0,300.0,971.8635504486988,25.0,25.0,25.0,0.0,971.8636,972.94,-1.0764
POINTVOL,700.0,325.0,969.3523731609797,25.0,25.0,25.0,0.0,969.3524,969.3524,0.0
POINTVOL,700.0,350.0,965.7899999999541,25.0,25.0,25.0,0.0,965.79,965.79,-0.0
POINTVOL,725.0,0.0,975.5989609835794,25.0,25.0,25.0,0.0,975.599,975.599,0.0
POINTVOL,725.0,25.0,975.7049840404882,25.0,25.0,25.0,0.0,975.705,975.705,0.0
POINTVOL,725.0,50.0,974.4598833333279,25.0,25.0,25.0,0.0,974.4599,975.4471,-0.9872
POINTVOL,725.0,75.0,972.7432166666658,25.0,25.0,25.0,0.0,972.7432,976.093,-3.3498
POINTVOL,725.0,100.0,972.6390499999992,25.0,25.0,25.0,0.0,972.639,977.2267,-4.5876
POINTVOL,725.0,125.0,972.139049999998,25.0,25.0,25.0,0.0,972.139,978.452,-6.3129
POINTVOL,725.0,150.0,971.7862940199562,25.0,25.0,25.0,0.0,971.7863,979.5336,-7.7473
POINTVOL,725.0,175.0,972.2265500000015,25.0,25.0,25.0,0.0,972.2266,979.5067,-7.2801
POINTVOL,725.0,200.0,972.4140500000009,25.0,25.0,25.0,0.0,972.4141,979.6817,-7.2676
POINTVOL,725.0,225.0,972.6015500000009,25.0,25.0,25.0,0.0,972.6016,979.135,-6.5334
POINTVOL,725.0,250.0,972.6390499999998,25.0,25.0,25.0,0.0,972.639,977.635,-4.996
POINTVOL,725.0,275.0,972.2939717544886,25.0,25.0,25.0,0.0,972.294,974.4567,-2.1627
POINTVOL,725.0,300.0,971.6689390037034,25.0,25.0,25.0,0.0,971.6689,970.8567,0.8123
POINTVOL,725.0,325.0,968.0209597343315,25.0,25.0,25.0,0.0,968.021,968.021,0.0
POINTVOL,725.0,350.0,966.8657118447338,25.0,25.0,25.0,0.0,966.8657,965.238,1.6277
POINTVOL,750.0,0.0,975.260537410767,25.0,25.0,25.0,0.0,975.2605,975.2605,0.0
POINTVOL,750.0,25.0,972.8477325752705,25.0,25.0,25.0,0.0,972.8477,972.8477,0.0
POINTVOL,750.0,50.0,973.0415979868255,25.0,25.0,25.0,0.0,973.0416,973.0416,0.0
POINTVOL,750.0,75.0,972.5148833333337,25.0,25.0,25.0,0.0,972.5149,974.162,-1.6471
POINTVOL,750.0,100.0,972.4502999999975,25.0,25.0,25.0,0.0,972.4503,975.3933,-2.943
POINTVOL,750.0,125.0,971.950299007167,25.0,25.0,25.0,0.0,971.9503,976.8213,-4.871
POINTVOL,750.0,150.0,971.5136197296418,25.0,25.0,25.0,0.0,971.5136,978.1248,-6.6111
POINTVOL,750.0,175.0,972.0753000000019,25.0,25.0,25.0,0.0,972.0753,978.9067,-6.8314
POINTVOL,750.0,200.0,972.2628000000017,25.0,25.0,25.0,0.0,972.2628,979.4817,-7.2189
POINTVOL,750.0,225.0,972.450300000002,25.0,25.0,25.0,0.0,972.4503,978.8848,-6.4345
POINTVOL,750.0,250.0,972.4877990993147,25.0,25.0,25.0,0.0,972.4878,977.2133,-4.7255
POINTVOL,750.0,275.0,972.1407633751601,25.0,25.0,25.0,0.0,972.1408,973.6926,-1.5519
POINTVOL,750.0,300.0,971.5176681524772,25.0,25.0,25.0,0.0,971.5177,970.1933,1.3243
POINTVOL,750.0,325.0,970.8236496566687,25.0,25.0,25.0,0.0,970.8236,965.9176,4.9061
POINTVOL,750.0,350.0,964.8535457204223,25.0,25.0,25.0,0.0,964.8535,964.5363,0.3172
POINTVOL,775.0,0.0,975.0379349917221,25.0,25.0,25.0,0.0,975.0379,975.0379,0.0
POINTVOL,775.0,25.0,970.5725546724763,25.0,25.0,25.0,0.0,970.5726,970.5726,0.0
POINTVOL,775.0,50.0,969.7492330678909,25.0,25.0,25.0,0.0,969.7492,969.7492,0.0
POINTVOL,775.0,75.0,972.2265499999997,25.0,25.0,25.0,0.0,972.2265,971.8147,0.4119
POINTVOL,775.0,100.0,972.2015499999977,25.0,25.0,25.0,0.0,972.2015,972.93,-0.7284
POINTVOL,775.0,125.0,971.7015499999969,25.0,25.0,25.0,0.0,971.7015,975.288,-3.5865
POINTVOL,775.0,150.0,971.2015499999987,25.0,25.0,25.0,0.0,971.2015,976.1857,-4.9842
POINTVOL,775.0,175.0,971.9240500000051,25.0,25.0,25.0,0.0,971.9241,977.88,-5.956
POINTVOL,775.0,200.0,972.1115500000024,25.0,25.0,25.0,0.0,972.1116,978.46,-6.3485
POINTVOL,775.0,225.0,972.2990500000022,25.0,25.0,25.0,0.0,972.2991,977.9844,-5.6853
POINTVOL,775.0,250.0,972.3169240521947,25.0,25.0,25.0,0.0,972.3169,976.345,-4.0281
POINTVOL,775.0,275.0,971.9915514237596,25.0,25.0,25.0,0.0,971.9916,972.7317,-0.7402
POINTVOL,775.0,300.0,968.9517490460981,25.0,25.0,25.0,0.0,968.9517,968.9517,0.0
POINTVOL,775.0,325.0,964.7708142208047,25.0,25.0,25.0,0.0,964.7708,964.7708,0.0
POINTVOL,775.0,350.0,963.8628429245754,25.0,25.0,25.0,0.0,963.8628,963.8628,0.0
POINTVOL,800.0,0.0,974.1957982993936,25.0,25.0,25.0,0.0,974.1958,974.1958,0.0
POINTVOL,800.0,25.0,970.2744899779252,25.0,25.0,25.0,0.0,970.2745,970.2745,0.0
POINTVOL,800.0,50.0,968.9488639388511,25.0,25.0,25.0,0.0,968.9489,968.9489,0.0
POINTVOL,800.0,75.0,971.8853000000026,25.0,25.0,25.0,0.0,971.8853,969.2116,2.6737
POINTVOL,800.0,100.0,971.8852999999976,25.0,25.0,25.0,0.0,971.8853,970.3733,1.512
POINTVOL,800.0,125.0,971.3852999999968,25.0,25.0,25.0,0.0,971.3853,973.9667,-2.5814
POINTVOL,800.0,150.0,971.010336506235,25.0,25.0,25.0,0.0,971.0103,974.7581,-3.7478
POINTVOL,800.0,175.0,971.8021478957896,25.0,25.0,25.0,0.0,971.8021,976.7233,-4.9212
POINTVOL,800.0,200.0,971.9603000000026,25.0,25.0,25.0,0.0,971.9603,977.2967,-5.3364
POINTVOL,800.0,225.0,972.1478000000028,25.0,25.0,25.0,0.0,972.1478,977.1538,-5.006
POINTVOL,800.0,250.0,972.1853000000053,25.0,25.0,25.0,0.0,972.1853,975.47,-3.2847
POINTVOL,800.0,275.0,971.5749999999814,25.0,25.0,25.0,0.0,971.575,971.575,0.0
POINTVOL,800.0,300.0,968.2199999999734,25.0,25.0,25.0,0.0,968.22,968.22,0.0
POINTVOL,800.0,325.0,964.6660040386183,25.0,25.0,25.0,0.0,964.666,964.666,0.0
POINTVOL,800.0,350.0,963.2633333333395,25.0,25.0,25.0,0.0,963.2633,963.2633,0.0
POINTVOL,825.0,0.0,973.4127311037663,25.0,25.0,25.0,0.0,973.4127,973.4127,0.0
POINTVOL,825.0,25.0,970.9418444364037,25.0,25.0,25.0,0.0,970.9418,970.9418,0.0
POINTVOL,825.0,50.0,968.5069316996762,25.0,25.0,25.0,0.0,968.5069,968.5069,0.0
POINTVOL,825.0,75.0,971.5090500000015,25.0,25.0,25.0,0.0,971.5091,965.0,6.5091
POINTVOL,825.0,100.0,971.5090499999957,25.0,25.0,25.0,0.0,971.509,968.2917,3.2174
POINTVOL,825.0,125.0,971.0091662688467,25.0,25.0,25.0,0.0,971.0092,973.0467,-2.0375
POINTVOL,825.0,150.0,971.0381435966633,25.0,25.0,25.0,0.0,971.0381,973.8381,-2.8
POINTVOL,825.0,175.0,971.0913347018227,25.0,25.0,25.0,0.0,971.0913,975.7217,-4.6303
POINTVOL,825.0,200.0,971.8090500000266,25.0,25.0,25.0,0.0,971.8091,976.2717,-4.4626
POINTVOL,825.0,225.0,971.9965500000417,25.0,25.0,25.0,0.0,971.9966,976.0988,-4.1023
POINTVOL,825.0,250.0,972.034050000038,25.0,25.0,25.0,0.0,972.0341,974.8417,-2.8076
POINTVOL,825.0,275.0,971.6890500000356,25.0,25.0,25.0,0.0,971.6891,971.9567,-0.2676
POINTVOL,825.0,300.0,968.8716666666372,25.0,25.0,25.0,0.0,968.8717,968.8717,0.0
POINTVOL,825.0,325.0,964.4723804019001,25.0,25.0,25.0,0.0,964.4724,964.4724,0.0
POINTVOL,825.0,350.0,962.8399999999933,25.0,25.0,25.0,0.0,962.84,962.84,0.0
POINTVOL,850.0,0.0,970.8231714841219,25.0,25.0,25.0,0.0,970.8232,970.8232,0.0
POINTVOL,850.0,25.0,970.0521886950677,25.0,25.0,25.0,0.0,970.0522,970.0522,0.0
POINTVOL,850.0,50.0,968.6682703595296,25.0,25.0,25.0,0.0,968.6683,968.6683,0.0
POINTVOL,850.0,75.0,971.072800000007,25.0,25.0,25.0,0.0,971.0728,964.9534,6.1194
POINTVOL,850.0,100.0,971.0727999999954,25.0,25.0,25.0,0.0,971.0728,967.25,3.8228
